id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
1335				being distinguished	1.0	0.0388	overtake the tongue	1.0	0.0388	sufficiency of food sufficiency	1.0	0.0388	mind nor statements that startle	1.0	0.0388	with whom neither slander that gradually	1	0.0388
1336				distinguished tsze	1.0	0.0388	the tongue ornament	1.0	0.0388	of food sufficiency of	1.0	0.0388	nor statements that startle like	1.0	0.0388	whom neither slander that gradually soaks	1	0.0388
1337				chang replied	1.0	0.0388	tongue ornament is	1.0	0.0388	food sufficiency of military	1.0	0.0388	statements that startle like a	1.0	0.0388	neither slander that gradually soaks into	1	0.0388
1338				state to	1.0	0.0388	ornament is as	1.0	0.0388	sufficiency of military equipment	1.0	0.0388	that startle like a wound	1.0	0.0388	slander that gradually soaks into the	1	0.0388
1339				of throughout	1.0	0.0388	is as substance	1.0	0.0388	of military equipment and	1.0	0.0388	startle like a wound in	1.0	0.0388	that gradually soaks into the mind	1	0.0388
1340				throughout his	1.0	0.0388	as substance substance	1.0	0.0388	military equipment and the	1.0	0.0388	like a wound in the	1.0	0.0388	gradually soaks into the mind nor	1	0.0388
1341				clan the	1.0	0.0388	substance substance is	1.0	0.0388	equipment and the confidence	1.0	0.0388	a wound in the flesh	1.0	0.0388	soaks into the mind nor statements	1	0.0388
1342				said that	1.0	0.0388	substance is as	1.0	0.0388	and the confidence of	1.0	0.0388	wound in the flesh are	1.0	0.0388	into the mind nor statements that	1	0.0388
1343				is notoriety	1.0	0.0388	is as ornament	1.0	0.0388	the confidence of the	1.0	0.0388	in the flesh are successful	1.0	0.0388	the mind nor statements that startle	1	0.0388
1344				notoriety not	1.0	0.0388	as ornament the	1.0	0.0388	confidence of the people	1.0	0.0388	the flesh are successful may	1.0	0.0388	mind nor statements that startle like	1	0.0388
1345				not distinction	1.0	0.0388	ornament the hide	1.0	0.0388	of the people in	1.0	0.0388	flesh are successful may be	1.0	0.0388	nor statements that startle like a	1	0.0388
1346				distinction now	1.0	0.0388	of a tiger	1.0	0.0388	the people in their	1.0	0.0388	successful may be called intelligent	1.0	0.0388	statements that startle like a wound	1	0.0388
1347				of distinction	1.0	0.0388	a tiger or	1.0	0.0388	people in their ruler	1.0	0.0388	may be called intelligent indeed	1.0	0.0388	that startle like a wound in	1	0.0388
1348				distinction is	1.0	0.0388	tiger or a	1.0	0.0388	in their ruler tsze	1.0	0.0388	be called intelligent indeed yea	1.0	0.0388	startle like a wound in the	1	0.0388
1349				is solid	1.0	0.0388	or a leopard	1.0	0.0388	their ruler tsze kung	1.0	0.0388	called intelligent indeed yea he	1.0	0.0388	like a wound in the flesh	1	0.0388
1350				solid and	1.0	0.0388	a leopard stripped	1.0	0.0388	ruler tsze kung said	1.0	0.0388	intelligent indeed yea he with	1.0	0.0388	a wound in the flesh are	1	0.0388
1351				and straightforward	1.0	0.0388	leopard stripped of	1.0	0.0388	tsze kung said if	1.0	0.0388	indeed yea he with whom	1.0	0.0388	wound in the flesh are successful	1	0.0388
1352				straightforward and	1.0	0.0388	its hair is	1.0	0.0388	kung said if it	1.0	0.0388	yea he with whom neither	1.0	0.0388	in the flesh are successful may	1	0.0388
1353				and loves	1.0	0.0388	hair is like	1.0	0.0388	said if it cannot	1.0	0.0388	he with whom neither soaking	1.0	0.0388	the flesh are successful may be	1	0.0388
1354				loves righteousness	1.0	0.0388	is like the	1.0	0.0388	and one of these	1.0	0.0388	with whom neither soaking slander	1.0	0.0388	flesh are successful may be called	1	0.0388
1355				righteousness he	1.0	0.0388	like the hide	1.0	0.0388	one of these must	1.0	0.0388	whom neither soaking slander nor	1.0	0.0388	are successful may be called intelligent	1	0.0388
1356				he examines	1.0	0.0388	of a dog	1.0	0.0388	these must be dispensed	1.0	0.0388	neither soaking slander nor startling	1.0	0.0388	successful may be called intelligent indeed	1	0.0388
1357				examines people	1.0	0.0388	a dog or	1.0	0.0388	which of the three	1.0	0.0388	soaking slander nor startling statements	1.0	0.0388	may be called intelligent indeed yea	1	0.0388
1358				people s	1.0	0.0388	dog or a	1.0	0.0388	of the three should	1.0	0.0388	slander nor startling statements are	1.0	0.0388	be called intelligent indeed yea he	1	0.0388
1359				s words	1.0	0.0388	or a goat	1.0	0.0388	the three should be	1.0	0.0388	nor startling statements are successful	1.0	0.0388	called intelligent indeed yea he with	1	0.0388
1360				and looks	1.0	0.0388	a goat stripped	1.0	0.0388	three should be foregone	1.0	0.0388	startling statements are successful may	1.0	0.0388	intelligent indeed yea he with whom	1	0.0388
1361				looks at	1.0	0.0388	goat stripped of	1.0	0.0388	should be foregone first	1.0	0.0388	statements are successful may be	1.0	0.0388	indeed yea he with whom neither	1	0.0388
1362				their countenances	1.0	0.0388	its hair the	1.0	0.0388	be foregone first the	1.0	0.0388	successful may be called farseeing	1.0	0.0388	yea he with whom neither soaking	1	0.0388
1363				countenances he	1.0	0.0388	hair the duke	1.0	0.0388	foregone first the military	1.0	0.0388	may be called farseeing tsze	1.0	0.0388	he with whom neither soaking slander	1	0.0388
1364				is anxious	1.0	0.0388	the duke ai	1.0	0.0388	first the military equipment	1.0	0.0388	be called farseeing tsze kung	1.0	0.0388	with whom neither soaking slander nor	1	0.0388
1365				anxious to	1.0	0.0388	duke ai inquired	1.0	0.0388	the military equipment said	1.0	0.0388	called farseeing tsze kung asked	1.0	0.0388	whom neither soaking slander nor startling	1	0.0388
1366				to humble	1.0	0.0388	ai inquired of	1.0	0.0388	military equipment said the	1.0	0.0388	farseeing tsze kung asked about	1.0	0.0388	neither soaking slander nor startling statements	1	0.0388
1367				humble himself	1.0	0.0388	inquired of yu	1.0	0.0388	equipment said the master	1.0	0.0388	tsze kung asked about government	1.0	0.0388	soaking slander nor startling statements are	1	0.0388
1368				others such	1.0	0.0388	of yu zo	1.0	0.0388	said the master tsze	1.0	0.0388	kung asked about government the	1.0	0.0388	slander nor startling statements are successful	1	0.0388
1369				clan as	1.0	0.0388	yu zo saying	1.0	0.0388	the master tsze kung	1.0	0.0388	the master said the requisites	1.0	0.0388	nor startling statements are successful may	1	0.0388
1370				of notoriety	1.0	0.0388	zo saying the	1.0	0.0388	master tsze kung again	1.0	0.0388	master said the requisites of	1.0	0.0388	startling statements are successful may be	1	0.0388
1371				notoriety he	1.0	0.0388	saying the year	1.0	0.0388	tsze kung again asked	1.0	0.0388	said the requisites of government	1.0	0.0388	statements are successful may be called	1	0.0388
1372				he assumes	1.0	0.0388	the year is	1.0	0.0388	kung again asked if	1.0	0.0388	the requisites of government are	1.0	0.0388	are successful may be called farseeing	1	0.0388
1373				assumes the	1.0	0.0388	year is one	1.0	0.0388	again asked if it	1.0	0.0388	requisites of government are that	1.0	0.0388	successful may be called farseeing tsze	1	0.0388
1374				the appearance	1.0	0.0388	is one of	1.0	0.0388	asked if it cannot	1.0	0.0388	of government are that there	1.0	0.0388	may be called farseeing tsze kung	1	0.0388
1375				appearance of	1.0	0.0388	one of scarcity	1.0	0.0388	and one of the	1.0	0.0388	government are that there be	1.0	0.0388	be called farseeing tsze kung asked	1	0.0388
1376				virtue but	1.0	0.0388	of scarcity and	1.0	0.0388	one of the remaining	1.0	0.0388	are that there be sufficiency	1.0	0.0388	called farseeing tsze kung asked about	1	0.0388
1377				his actions	1.0	0.0388	scarcity and the	1.0	0.0388	of the remaining two	1.0	0.0388	that there be sufficiency of	1.0	0.0388	farseeing tsze kung asked about government	1	0.0388
1378				actions are	1.0	0.0388	and the returns	1.0	0.0388	the remaining two must	1.0	0.0388	there be sufficiency of food	1.0	0.0388	tsze kung asked about government the	1	0.0388
1379				are opposed	1.0	0.0388	the returns for	1.0	0.0388	remaining two must be	1.0	0.0388	be sufficiency of food sufficiency	1.0	0.0388	kung asked about government the master	1	0.0388
1380				opposed to	1.0	0.0388	returns for expenditure	1.0	0.0388	two must be dispensed	1.0	0.0388	sufficiency of food sufficiency of	1.0	0.0388	government the master said the requisites	1	0.0388
1381				he rests	1.0	0.0388	for expenditure are	1.0	0.0388	them should be foregone	1.0	0.0388	of food sufficiency of military	1.0	0.0388	the master said the requisites of	1	0.0388
1382				rests in	1.0	0.0388	expenditure are not	1.0	0.0388	should be foregone the	1.0	0.0388	food sufficiency of military equipment	1.0	0.0388	master said the requisites of government	1	0.0388
1383				this character	1.0	0.0388	are not sufficient	1.0	0.0388	be foregone the master	1.0	0.0388	sufficiency of military equipment and	1.0	0.0388	said the requisites of government are	1	0.0388
1384				character without	1.0	0.0388	not sufficient what	1.0	0.0388	foregone the master answered	1.0	0.0388	of military equipment and the	1.0	0.0388	the requisites of government are that	1	0.0388
1385				without any	1.0	0.0388	sufficient what is	1.0	0.0388	the master answered part	1.0	0.0388	military equipment and the confidence	1.0	0.0388	requisites of government are that there	1	0.0388
1386				any doubts	1.0	0.0388	be done yu	1.0	0.0388	master answered part with	1.0	0.0388	equipment and the confidence of	1.0	0.0388	of government are that there be	1	0.0388
1387				doubts about	1.0	0.0388	done yu zo	1.0	0.0388	answered part with the	1.0	0.0388	and the confidence of the	1.0	0.0388	government are that there be sufficiency	1	0.0388
1388				the clan	1.0	0.0388	yu zo replied	1.0	0.0388	part with the food	1.0	0.0388	the confidence of the people	1.0	0.0388	are that there be sufficiency of	1	0.0388
1389				clan fan	1.0	0.0388	zo replied to	1.0	0.0388	with the food from	1.0	0.0388	confidence of the people in	1.0	0.0388	that there be sufficiency of food	1	0.0388
1390				ih rambling	1.0	0.0388	replied to him	1.0	0.0388	the food from of	1.0	0.0388	of the people in their	1.0	0.0388	there be sufficiency of food sufficiency	1	0.0388
1391				rambling with	1.0	0.0388	why not simply	1.0	0.0388	food from of old	1.0	0.0388	the people in their ruler	1.0	0.0388	be sufficiency of food sufficiency of	1	0.0388
1392				master under	1.0	0.0388	not simply tithe	1.0	0.0388	from of old death	1.0	0.0388	people in their ruler tsze	1.0	0.0388	sufficiency of food sufficiency of military	1	0.0388
1393				the trees	1.0	0.0388	simply tithe the	1.0	0.0388	of old death has	1.0	0.0388	in their ruler tsze kung	1.0	0.0388	of food sufficiency of military equipment	1	0.0388
1394				trees about	1.0	0.0388	tithe the people	1.0	0.0388	old death has been	1.0	0.0388	their ruler tsze kung said	1.0	0.0388	food sufficiency of military equipment and	1	0.0388
1395				the rain	1.0	0.0388	people with two	1.0	0.0388	death has been the	1.0	0.0388	ruler tsze kung said if	1.0	0.0388	sufficiency of military equipment and the	1	0.0388
1396				rain altars	1.0	0.0388	with two tenths	1.0	0.0388	has been the lot	1.0	0.0388	tsze kung said if it	1.0	0.0388	of military equipment and the confidence	1	0.0388
1397				altars said	1.0	0.0388	two tenths said	1.0	0.0388	been the lot of	1.0	0.0388	kung said if it cannot	1.0	0.0388	military equipment and the confidence of	1	0.0388
1398				i venture	1.0	0.0388	tenths said the	1.0	0.0388	the lot of an	1.0	0.0388	said if it cannot be	1.0	0.0388	equipment and the confidence of the	1	0.0388
1399				venture to	1.0	0.0388	the duke i	1.0	0.0388	lot of an men	1.0	0.0388	helped and one of these	1.0	0.0388	and the confidence of the people	1	0.0388
1400				ask how	1.0	0.0388	duke i find	1.0	0.0388	of an men but	1.0	0.0388	and one of these must	1.0	0.0388	the confidence of the people in	1	0.0388
1401				evil and	1.0	0.0388	i find it	1.0	0.0388	an men but if	1.0	0.0388	one of these must be	1.0	0.0388	confidence of the people in their	1	0.0388
1402				to discover	1.0	0.0388	find it not	1.0	0.0388	men but if the	1.0	0.0388	of these must be dispensed	1.0	0.0388	of the people in their ruler	1	0.0388
1403				discover delusions	1.0	0.0388	it not enough	1.0	0.0388	but if the people	1.0	0.0388	these must be dispensed with	1.0	0.0388	the people in their ruler tsze	1	0.0388
1404				delusions the	1.0	0.0388	not enough how	1.0	0.0388	the people have no	1.0	0.0388	dispensed with which of the	1.0	0.0388	people in their ruler tsze kung	1	0.0388
1405				truly a	1.0	0.0388	enough how could	1.0	0.0388	people have no faith	1.0	0.0388	with which of the three	1.0	0.0388	in their ruler tsze kung said	1	0.0388
1406				a good	1.0	0.0388	how could i	1.0	0.0388	have no faith in	1.0	0.0388	which of the three should	1.0	0.0388	their ruler tsze kung said if	1	0.0388
1407				good question	1.0	0.0388	could i do	1.0	0.0388	no faith in their	1.0	0.0388	of the three should be	1.0	0.0388	ruler tsze kung said if it	1	0.0388
1408				question if	1.0	0.0388	with that system	1.0	0.0388	faith in their rulers	1.0	0.0388	the three should be foregone	1.0	0.0388	tsze kung said if it cannot	1	0.0388
1409				done be	1.0	0.0388	that system of	1.0	0.0388	in their rulers there	1.0	0.0388	three should be foregone first	1.0	0.0388	kung said if it cannot be	1	0.0388
1410				made the	1.0	0.0388	system of one	1.0	0.0388	their rulers there is	1.0	0.0388	should be foregone first the	1.0	0.0388	said if it cannot be helped	1	0.0388
1411				the first	1.0	0.0388	of one tenth	1.0	0.0388	rulers there is no	1.0	0.0388	be foregone first the military	1.0	0.0388	be helped and one of these	1	0.0388
1412				first business	1.0	0.0388	one tenth yu	1.0	0.0388	there is no standing	1.0	0.0388	foregone first the military equipment	1.0	0.0388	helped and one of these must	1	0.0388
1413				and success	1.0	0.0388	tenth yu zo	1.0	0.0388	is no standing for	1.0	0.0388	first the military equipment said	1.0	0.0388	and one of these must be	1	0.0388
1414				success a	1.0	0.0388	yu zo answered	1.0	0.0388	no standing for the	1.0	0.0388	the military equipment said the	1.0	0.0388	one of these must be dispensed	1	0.0388
1415				a secondary	1.0	0.0388	zo answered if	1.0	0.0388	standing for the state	1.0	0.0388	military equipment said the master	1.0	0.0388	of these must be dispensed with	1	0.0388
1416				secondary consideration	1.0	0.0388	answered if the	1.0	0.0388	for the state chi	1.0	0.0388	equipment said the master tsze	1.0	0.0388	these must be dispensed with which	1	0.0388
1417				consideration is	1.0	0.0388	people have plenty	1.0	0.0388	the state chi tsze	1.0	0.0388	said the master tsze kung	1.0	0.0388	be dispensed with which of the	1	0.0388
1418				to assail	1.0	0.0388	have plenty their	1.0	0.0388	state chi tsze ch	1.0	0.0388	the master tsze kung again	1.0	0.0388	dispensed with which of the three	1	0.0388
1419				assail one	1.0	0.0388	plenty their prince	1.0	0.0388	chi tsze ch ang	1.0	0.0388	master tsze kung again asked	1.0	0.0388	with which of the three should	1	0.0388
1420				own wickedness	1.0	0.0388	their prince will	1.0	0.0388	tsze ch ang said	1.0	0.0388	tsze kung again asked if	1.0	0.0388	which of the three should be	1	0.0388
1421				wickedness and	1.0	0.0388	prince will not	1.0	0.0388	ch ang said in	1.0	0.0388	kung again asked if it	1.0	0.0388	of the three should be foregone	1	0.0388
1422				not assail	1.0	0.0388	not be left	1.0	0.0388	ang said in a	1.0	0.0388	again asked if it cannot	1.0	0.0388	the three should be foregone first	1	0.0388
1423				assail that	1.0	0.0388	be left to	1.0	0.0388	said in a superior	1.0	0.0388	asked if it cannot be	1.0	0.0388	three should be foregone first the	1	0.0388
1424				of others	1.0	0.0388	left to want	1.0	0.0388	in a superior man	1.0	0.0388	helped and one of the	1.0	0.0388	should be foregone first the military	1	0.0388
1425				others is	1.0	0.0388	to want alone	1.0	0.0388	a superior man it	1.0	0.0388	and one of the remaining	1.0	0.0388	be foregone first the military equipment	1	0.0388
1426				evil for	1.0	0.0388	want alone if	1.0	0.0388	superior man it is	1.0	0.0388	one of the remaining two	1.0	0.0388	foregone first the military equipment said	1	0.0388
1427				a morning	1.0	0.0388	alone if the	1.0	0.0388	man it is only	1.0	0.0388	of the remaining two must	1.0	0.0388	first the military equipment said the	1	0.0388
1428				morning s	1.0	0.0388	the people are	1.0	0.0388	is only the substantial	1.0	0.0388	the remaining two must be	1.0	0.0388	the military equipment said the master	1	0.0388
1429				s anger	1.0	0.0388	people are in	1.0	0.0388	only the substantial qualities	1.0	0.0388	remaining two must be dispensed	1.0	0.0388	military equipment said the master tsze	1	0.0388
1430				anger to	1.0	0.0388	are in want	1.0	0.0388	the substantial qualities which	1.0	0.0388	two must be dispensed with	1.0	0.0388	equipment said the master tsze kung	1	0.0388
1431				to disregard	1.0	0.0388	in want their	1.0	0.0388	substantial qualities which are	1.0	0.0388	dispensed with which of them	1.0	0.0388	said the master tsze kung again	1	0.0388
1432				disregard one	1.0	0.0388	want their prince	1.0	0.0388	qualities which are wanted	1.0	0.0388	of them should be foregone	1.0	0.0388	the master tsze kung again asked	1	0.0388
1433				own life	1.0	0.0388	their prince cannot	1.0	0.0388	which are wanted why	1.0	0.0388	them should be foregone the	1.0	0.0388	master tsze kung again asked if	1	0.0388
1434				life and	1.0	0.0388	prince cannot enjoy	1.0	0.0388	are wanted why should	1.0	0.0388	should be foregone the master	1.0	0.0388	tsze kung again asked if it	1	0.0388
1435				and involve	1.0	0.0388	cannot enjoy plenty	1.0	0.0388	wanted why should we	1.0	0.0388	be foregone the master answered	1.0	0.0388	kung again asked if it cannot	1	0.0388
1436				involve that	1.0	0.0388	enjoy plenty alone	1.0	0.0388	why should we seek	1.0	0.0388	foregone the master answered part	1.0	0.0388	again asked if it cannot be	1	0.0388
1437				parents is	1.0	0.0388	plenty alone tsze	1.0	0.0388	should we seek for	1.0	0.0388	the master answered part with	1.0	0.0388	asked if it cannot be helped	1	0.0388
1438				delusion fan	1.0	0.0388	alone tsze chang	1.0	0.0388	we seek for ornamental	1.0	0.0388	master answered part with the	1.0	0.0388	be helped and one of the	1	0.0388
1439				ih asked	1.0	0.0388	tsze chang having	1.0	0.0388	seek for ornamental accomplishments	1.0	0.0388	answered part with the food	1.0	0.0388	helped and one of the remaining	1	0.0388
1440				about benevolence	1.0	0.0388	chang having asked	1.0	0.0388	for ornamental accomplishments tsze	1.0	0.0388	part with the food from	1.0	0.0388	and one of the remaining two	1	0.0388
1441				benevolence the	1.0	0.0388	having asked how	1.0	0.0388	ornamental accomplishments tsze kung	1.0	0.0388	with the food from of	1.0	0.0388	one of the remaining two must	1	0.0388
1442				love all	1.0	0.0388	asked how virtue	1.0	0.0388	accomplishments tsze kung said	1.0	0.0388	the food from of old	1.0	0.0388	of the remaining two must be	1	0.0388
1443				men he	1.0	0.0388	how virtue was	1.0	0.0388	tsze kung said alas	1.0	0.0388	food from of old death	1.0	0.0388	the remaining two must be dispensed	1	0.0388
1444				he asked	1.0	0.0388	virtue was to	1.0	0.0388	kung said alas your	1.0	0.0388	from of old death has	1.0	0.0388	remaining two must be dispensed with	1	0.0388
1445				knowledge the	1.0	0.0388	to be exalted	1.0	0.0388	said alas your words	1.0	0.0388	of old death has been	1.0	0.0388	two must be dispensed with which	1	0.0388
1446				to know	1.0	0.0388	be exalted and	1.0	0.0388	alas your words sir	1.0	0.0388	old death has been the	1.0	0.0388	be dispensed with which of them	1	0.0388
1447				know all	1.0	0.0388	exalted and delusions	1.0	0.0388	your words sir show	1.0	0.0388	death has been the lot	1.0	0.0388	dispensed with which of them should	1	0.0388
1448				men fan	1.0	0.0388	and delusions to	1.0	0.0388	words sir show you	1.0	0.0388	has been the lot of	1.0	0.0388	which of them should be foregone	1	0.0388
1449				ih did	1.0	0.0388	delusions to be	1.0	0.0388	sir show you to	1.0	0.0388	been the lot of an	1.0	0.0388	of them should be foregone the	1	0.0388
1450				not immediately	1.0	0.0388	to be discovered	1.0	0.0388	show you to be	1.0	0.0388	the lot of an men	1.0	0.0388	them should be foregone the master	1	0.0388
1451				immediately understand	1.0	0.0388	be discovered the	1.0	0.0388	to be a superior	1.0	0.0388	lot of an men but	1.0	0.0388	should be foregone the master answered	1	0.0388
1452				understand these	1.0	0.0388	discovered the master	1.0	0.0388	be a superior man	1.0	0.0388	of an men but if	1.0	0.0388	be foregone the master answered part	1	0.0388
1453				these answers	1.0	0.0388	master said hold	1.0	0.0388	a superior man but	1.0	0.0388	an men but if the	1.0	0.0388	foregone the master answered part with	1	0.0388
1454				answers the	1.0	0.0388	said hold faithfulness	1.0	0.0388	superior man but four	1.0	0.0388	men but if the people	1.0	0.0388	the master answered part with the	1	0.0388
1455				crooked can	1.0	0.0388	first principles and	1.0	0.0388	man but four horses	1.0	0.0388	but if the people have	1.0	0.0388	master answered part with the food	1	0.0388
1456				upright fan	1.0	0.0388	principles and be	1.0	0.0388	but four horses cannot	1.0	0.0388	if the people have no	1.0	0.0388	answered part with the food from	1	0.0388
1457				ih retired	1.0	0.0388	and be moving	1.0	0.0388	four horses cannot overtake	1.0	0.0388	the people have no faith	1.0	0.0388	part with the food from of	1	0.0388
1458				retired and	1.0	0.0388	be moving continually	1.0	0.0388	horses cannot overtake the	1.0	0.0388	people have no faith in	1.0	0.0388	with the food from of old	1	0.0388
1459				and seeing	1.0	0.0388	moving continually to	1.0	0.0388	cannot overtake the tongue	1.0	0.0388	have no faith in their	1.0	0.0388	the food from of old death	1	0.0388
1460				seeing tsze	1.0	0.0388	continually to what	1.0	0.0388	overtake the tongue ornament	1.0	0.0388	no faith in their rulers	1.0	0.0388	food from of old death has	1	0.0388
1461				hsia he	1.0	0.0388	is right this	1.0	0.0388	the tongue ornament is	1.0	0.0388	faith in their rulers there	1.0	0.0388	from of old death has been	1	0.0388
1462				a little	1.0	0.0388	right this is	1.0	0.0388	tongue ornament is as	1.0	0.0388	in their rulers there is	1.0	0.0388	of old death has been the	1	0.0388
1463				little while	1.0	0.0388	is the way	1.0	0.0388	ornament is as substance	1.0	0.0388	their rulers there is no	1.0	0.0388	old death has been the lot	1	0.0388
1464				while ago	1.0	0.0388	to exalt one	1.0	0.0388	is as substance substance	1.0	0.0388	rulers there is no standing	1.0	0.0388	death has been the lot of	1	0.0388
1465				ago i	1.0	0.0388	exalt one s	1.0	0.0388	as substance substance is	1.0	0.0388	there is no standing for	1.0	0.0388	has been the lot of an	1	0.0388
1466				an interview	1.0	0.0388	one s virtue	1.0	0.0388	substance substance is as	1.0	0.0388	is no standing for the	1.0	0.0388	been the lot of an men	1	0.0388
1467				interview with	1.0	0.0388	s virtue you	1.0	0.0388	substance is as ornament	1.0	0.0388	no standing for the state	1.0	0.0388	the lot of an men but	1	0.0388
1468				master and	1.0	0.0388	virtue you love	1.0	0.0388	is as ornament the	1.0	0.0388	standing for the state chi	1.0	0.0388	lot of an men but if	1	0.0388
1469				and asked	1.0	0.0388	you love a	1.0	0.0388	as ornament the hide	1.0	0.0388	for the state chi tsze	1.0	0.0388	of an men but if the	1	0.0388
1470				asked him	1.0	0.0388	love a man	1.0	0.0388	ornament the hide of	1.0	0.0388	the state chi tsze ch	1.0	0.0388	an men but if the people	1	0.0388
1471				knowledge he	1.0	0.0388	a man and	1.0	0.0388	hide of a tiger	1.0	0.0388	state chi tsze ch ang	1.0	0.0388	men but if the people have	1	0.0388
1472				crooked will	1.0	0.0388	man and wish	1.0	0.0388	of a tiger or	1.0	0.0388	chi tsze ch ang said	1.0	0.0388	but if the people have no	1	0.0388
1473				upright what	1.0	0.0388	live you hate	1.0	0.0388	a tiger or a	1.0	0.0388	tsze ch ang said in	1.0	0.0388	if the people have no faith	1	0.0388
1474				he mean	1.0	0.0388	you hate him	1.0	0.0388	tiger or a leopard	1.0	0.0388	ch ang said in a	1.0	0.0388	the people have no faith in	1	0.0388
1475				mean tsze	1.0	0.0388	hate him and	1.0	0.0388	or a leopard stripped	1.0	0.0388	ang said in a superior	1.0	0.0388	people have no faith in their	1	0.0388
1476				truly rich	1.0	0.0388	him and wish	1.0	0.0388	a leopard stripped of	1.0	0.0388	said in a superior man	1.0	0.0388	have no faith in their rulers	1	0.0388
1477				rich is	1.0	0.0388	to die having	1.0	0.0388	leopard stripped of its	1.0	0.0388	in a superior man it	1.0	0.0388	no faith in their rulers there	1	0.0388
1478				his saying	1.0	0.0388	die having wished	1.0	0.0388	of its hair is	1.0	0.0388	a superior man it is	1.0	0.0388	faith in their rulers there is	1	0.0388
1479				saying shun	1.0	0.0388	having wished him	1.0	0.0388	its hair is like	1.0	0.0388	superior man it is only	1.0	0.0388	in their rulers there is no	1	0.0388
1480				shun being	1.0	0.0388	wished him to	1.0	0.0388	hair is like the	1.0	0.0388	man it is only the	1.0	0.0388	their rulers there is no standing	1	0.0388
1481				employed kai	1.0	0.0388	live you also	1.0	0.0388	is like the hide	1.0	0.0388	it is only the substantial	1.0	0.0388	rulers there is no standing for	1	0.0388
1482				kai yao	1.0	0.0388	you also wish	1.0	0.0388	like the hide of	1.0	0.0388	is only the substantial qualities	1.0	0.0388	there is no standing for the	1	0.0388
1483				yao on	1.0	0.0388	also wish him	1.0	0.0388	hide of a dog	1.0	0.0388	only the substantial qualities which	1.0	0.0388	is no standing for the state	1	0.0388
1484				disappeared t	1.0	0.0388	to die this	1.0	0.0388	of a dog or	1.0	0.0388	the substantial qualities which are	1.0	0.0388	no standing for the state chi	1	0.0388
1485				t ang	1.0	0.0388	die this is	1.0	0.0388	a dog or a	1.0	0.0388	substantial qualities which are wanted	1.0	0.0388	standing for the state chi tsze	1	0.0388
1486				ang being	1.0	0.0388	is a case	1.0	0.0388	dog or a goat	1.0	0.0388	qualities which are wanted why	1.0	0.0388	for the state chi tsze ch	1	0.0388
1487				employed i	1.0	0.0388	of delusion it	1.0	0.0388	or a goat stripped	1.0	0.0388	which are wanted why should	1.0	0.0388	the state chi tsze ch ang	1	0.0388
1488				i yin	1.0	0.0388	delusion it may	1.0	0.0388	a goat stripped of	1.0	0.0388	are wanted why should we	1.0	0.0388	state chi tsze ch ang said	1	0.0388
1489				yin and	1.0	0.0388	it may not	1.0	0.0388	goat stripped of its	1.0	0.0388	wanted why should we seek	1.0	0.0388	chi tsze ch ang said in	1	0.0388
1490				disappeared tsze	1.0	0.0388	may not be	1.0	0.0388	of its hair the	1.0	0.0388	why should we seek for	1.0	0.0388	tsze ch ang said in a	1	0.0388
1491				about friendship	1.0	0.0388	be on account	1.0	0.0388	its hair the duke	1.0	0.0388	should we seek for ornamental	1.0	0.0388	ch ang said in a superior	1	0.0388
1492				friendship the	1.0	0.0388	on account of	1.0	0.0388	hair the duke ai	1.0	0.0388	we seek for ornamental accomplishments	1.0	0.0388	ang said in a superior man	1	0.0388
1493				said faithfully	1.0	0.0388	account of her	1.0	0.0388	the duke ai inquired	1.0	0.0388	seek for ornamental accomplishments tsze	1.0	0.0388	said in a superior man it	1	0.0388
1494				faithfully admonish	1.0	0.0388	her being rich	1.0	0.0388	duke ai inquired of	1.0	0.0388	for ornamental accomplishments tsze kung	1.0	0.0388	in a superior man it is	1	0.0388
1495				admonish your	1.0	0.0388	being rich yet	1.0	0.0388	ai inquired of yu	1.0	0.0388	ornamental accomplishments tsze kung said	1.0	0.0388	a superior man it is only	1	0.0388
1496				your friend	1.0	0.0388	rich yet you	1.0	0.0388	inquired of yu zo	1.0	0.0388	accomplishments tsze kung said alas	1.0	0.0388	superior man it is only the	1	0.0388
1497				friend and	1.0	0.0388	yet you come	1.0	0.0388	of yu zo saying	1.0	0.0388	tsze kung said alas your	1.0	0.0388	man it is only the substantial	1	0.0388
1498				and skillfully	1.0	0.0388	you come to	1.0	0.0388	yu zo saying the	1.0	0.0388	kung said alas your words	1.0	0.0388	it is only the substantial qualities	1	0.0388
1499				skillfully lead	1.0	0.0388	come to make	1.0	0.0388	zo saying the year	1.0	0.0388	said alas your words sir	1.0	0.0388	is only the substantial qualities which	1	0.0388
1500				lead him	1.0	0.0388	to make a	1.0	0.0388	saying the year is	1.0	0.0388	alas your words sir show	1.0	0.0388	only the substantial qualities which are	1	0.0388
1501				you find	1.0	0.0388	make a difference	1.0	0.0388	the year is one	1.0	0.0388	your words sir show you	1.0	0.0388	the substantial qualities which are wanted	1	0.0388
1502				find him	1.0	0.0388	a difference the	1.0	0.0388	year is one of	1.0	0.0388	words sir show you to	1.0	0.0388	substantial qualities which are wanted why	1	0.0388
