id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
5042				brightness is	1.0	0.0067	mysterious way what	1.0	0.0067	place his back aches	1.0	0.0067	is virtue than these suns	1.0	0.0067	how much greater is virtue than	1	0.0067
5043				born fortune	1.0	0.0067	way what do	1.0	0.0067	his back aches and	1.0	0.0067	virtue than these suns 20	1.0	0.0067	much greater is virtue than these	1	0.0067
5044				fortune and	1.0	0.0067	think of them	1.0	0.0067	back aches and he	1.0	0.0067	than these suns 20 nie	1.0	0.0067	greater is virtue than these suns	1	0.0067
5045				and blessing	1.0	0.0067	of them zhang	1.0	0.0067	aches and he ends	1.0	0.0067	these suns 20 nie que	1.0	0.0067	is virtue than these suns 20	1	0.0067
5046				blessing gather	1.0	0.0067	them zhang wuzi	1.0	0.0067	and he ends up	1.0	0.0067	suns 20 nie que asked	1.0	0.0067	virtue than these suns 20 nie	1	0.0067
5047				gather where	1.0	0.0067	zhang wuzi said	1.0	0.0067	he ends up half	1.0	0.0067	20 nie que asked wang	1.0	0.0067	than these suns 20 nie que	1	0.0067
5048				is stillness	1.0	0.0067	wuzi said even	1.0	0.0067	ends up half paralyzed	1.0	0.0067	nie que asked wang ni	1.0	0.0067	these suns 20 nie que asked	1	0.0067
5049				stillness but	1.0	0.0067	said even the	1.0	0.0067	up half paralyzed but	1.0	0.0067	que asked wang ni do	1.0	0.0067	suns 20 nie que asked wang	1	0.0067
5050				still this	1.0	0.0067	even the yellow	1.0	0.0067	half paralyzed but is	1.0	0.0067	asked wang ni do you	1.0	0.0067	20 nie que asked wang ni	1	0.0067
5051				called sitting	1.0	0.0067	the yellow emperor	1.0	0.0067	paralyzed but is this	1.0	0.0067	ni do you know what	1.0	0.0067	nie que asked wang ni do	1	0.0067
5052				sitting but	1.0	0.0067	yellow emperor would	1.0	0.0067	true of a loach	1.0	0.0067	do you know what all	1.0	0.0067	que asked wang ni do you	1	0.0067
5053				but racing	1.0	0.0067	emperor would be	1.0	0.0067	of a loach if	1.0	0.0067	you know what all things	1.0	0.0067	asked wang ni do you know	1	0.0067
5054				racing around	1.0	0.0067	would be confused	1.0	0.0067	a loach if he	1.0	0.0067	know what all things agree	1.0	0.0067	wang ni do you know what	1	0.0067
5055				around 6	1.0	0.0067	be confused if	1.0	0.0067	loach if he lives	1.0	0.0067	what all things agree in	1.0	0.0067	ni do you know what all	1	0.0067
5056				6 let	1.0	0.0067	confused if he	1.0	0.0067	if he lives in	1.0	0.0067	all things agree in calling	1.0	0.0067	do you know what all things	1	0.0067
5057				ears and	1.0	0.0067	if he heard	1.0	0.0067	he lives in a	1.0	0.0067	things agree in calling right	1.0	0.0067	you know what all things agree	1	0.0067
5058				and eyes	1.0	0.0067	he heard such	1.0	0.0067	lives in a tree	1.0	0.0067	agree in calling right how	1.0	0.0067	know what all things agree in	1	0.0067
5059				eyes communicate	1.0	0.0067	heard such words	1.0	0.0067	in a tree he	1.0	0.0067	in calling right how would	1.0	0.0067	what all things agree in calling	1	0.0067
5060				communicate with	1.0	0.0067	such words so	1.0	0.0067	a tree he is	1.0	0.0067	calling right how would i	1.0	0.0067	all things agree in calling right	1	0.0067
5061				is inside	1.0	0.0067	words so how	1.0	0.0067	tree he is terrified	1.0	0.0067	right how would i know	1.0	0.0067	things agree in calling right how	1	0.0067
5062				inside and	1.0	0.0067	so how could	1.0	0.0067	he is terrified and	1.0	0.0067	would i know that said	1.0	0.0067	agree in calling right how would	1	0.0067
5063				and put	1.0	0.0067	could you expect	1.0	0.0067	is terrified and shakes	1.0	0.0067	i know that said wang	1.0	0.0067	in calling right how would i	1	0.0067
5064				put mind	1.0	0.0067	you expect confucius	1.0	0.0067	terrified and shakes with	1.0	0.0067	know that said wang ni	1.0	0.0067	calling right how would i know	1	0.0067
5065				and knowledge	1.0	0.0067	expect confucius to	1.0	0.0067	and shakes with fright	1.0	0.0067	that said wang ni do	1.0	0.0067	right how would i know that	1	0.0067
5066				knowledge on	1.0	0.0067	confucius to understand	1.0	0.0067	shakes with fright but	1.0	0.0067	said wang ni do you	1.0	0.0067	how would i know that said	1	0.0067
5067				outside then	1.0	0.0067	to understand them	1.0	0.0067	with fright but is	1.0	0.0067	ni do you know that	1.0	0.0067	would i know that said wang	1	0.0067
5068				even gods	1.0	0.0067	understand them what	1.0	0.0067	fright but is this	1.0	0.0067	do you know that you	1.0	0.0067	i know that said wang ni	1	0.0067
5069				gods and	1.0	0.0067	re too hasty	1.0	0.0067	true of a monkey	1.0	0.0067	you know that you don	1.0	0.0067	know that said wang ni do	1	0.0067
5070				and spirits	1.0	0.0067	too hasty in	1.0	0.0067	of a monkey of	1.0	0.0067	know that you don t	1.0	0.0067	that said wang ni do you	1	0.0067
5071				spirits will	1.0	0.0067	hasty in your	1.0	0.0067	a monkey of these	1.0	0.0067	you don t know it	1.0	0.0067	said wang ni do you know	1	0.0067
5072				will come	1.0	0.0067	your own appraisal	1.0	0.0067	monkey of these three	1.0	0.0067	don t know it how	1.0	0.0067	wang ni do you know that	1	0.0067
5073				to dwell	1.0	0.0067	own appraisal you	1.0	0.0067	of these three creatures	1.0	0.0067	t know it how would	1.0	0.0067	ni do you know that you	1	0.0067
5074				dwell not	1.0	0.0067	appraisal you see	1.0	0.0067	these three creatures then	1.0	0.0067	know it how would i	1.0	0.0067	do you know that you don	1	0.0067
5075				to speak	1.0	0.0067	you see an	1.0	0.0067	three creatures then which	1.0	0.0067	it how would i know	1.0	0.0067	you know that you don t	1	0.0067
5076				men this	1.0	0.0067	see an egg	1.0	0.0067	creatures then which one	1.0	0.0067	would i know that then	1.0	0.0067	know that you don t know	1	0.0067
5077				the changing	1.0	0.0067	an egg and	1.0	0.0067	then which one knows	1.0	0.0067	i know that then do	1.0	0.0067	that you don t know it	1	0.0067
5078				changing of	1.0	0.0067	egg and demand	1.0	0.0067	which one knows the	1.0	0.0067	know that then do things	1.0	0.0067	you don t know it how	1	0.0067
5079				the bond	1.0	0.0067	demand a crowing	1.0	0.0067	one knows the proper	1.0	0.0067	that then do things know	1.0	0.0067	don t know it how would	1	0.0067
5080				bond of	1.0	0.0067	a crowing cock	1.0	0.0067	knows the proper place	1.0	0.0067	then do things know nothing	1.0	0.0067	t know it how would i	1	0.0067
5081				yu and	1.0	0.0067	crowing cock see	1.0	0.0067	the proper place to	1.0	0.0067	do things know nothing how	1.0	0.0067	know it how would i know	1	0.0067
5082				shun the	1.0	0.0067	cock see a	1.0	0.0067	proper place to live	1.0	0.0067	things know nothing how would	1.0	0.0067	it how would i know that	1	0.0067
5083				constant practice	1.0	0.0067	see a crossbow	1.0	0.0067	place to live men	1.0	0.0067	know nothing how would i	1.0	0.0067	how would i know that then	1	0.0067
5084				practice of	1.0	0.0067	crossbow pellet and	1.0	0.0067	to live men eat	1.0	0.0067	nothing how would i know	1.0	0.0067	would i know that then do	1	0.0067
5085				of fu	1.0	0.0067	pellet and demand	1.0	0.0067	live men eat the	1.0	0.0067	would i know that however	1.0	0.0067	i know that then do things	1	0.0067
5086				fu xi	1.0	0.0067	demand a roast	1.0	0.0067	men eat the flesh	1.0	0.0067	i know that however suppose	1.0	0.0067	know that then do things know	1	0.0067
5087				xi and	1.0	0.0067	a roast dove	1.0	0.0067	eat the flesh of	1.0	0.0067	know that however suppose i	1.0	0.0067	that then do things know nothing	1	0.0067
5088				and ji	1.0	0.0067	roast dove i	1.0	0.0067	the flesh of grass	1.0	0.0067	that however suppose i try	1.0	0.0067	then do things know nothing how	1	0.0067
5089				ji qu	1.0	0.0067	dove i m	1.0	0.0067	flesh of grass fed	1.0	0.0067	however suppose i try saying	1.0	0.0067	do things know nothing how would	1	0.0067
5090				qu 7	1.0	0.0067	going to try	1.0	0.0067	of grass fed and	1.0	0.0067	suppose i try saying something	1.0	0.0067	things know nothing how would i	1	0.0067
5091				7 how	1.0	0.0067	to try speaking	1.0	0.0067	grass fed and grain	1.0	0.0067	i try saying something what	1.0	0.0067	know nothing how would i know	1	0.0067
5092				much more	1.0	0.0067	try speaking some	1.0	0.0067	fed and grain fed	1.0	0.0067	try saying something what way	1.0	0.0067	nothing how would i know that	1	0.0067
5093				a rule	1.0	0.0067	speaking some reckless	1.0	0.0067	and grain fed animals	1.0	0.0067	saying something what way do	1.0	0.0067	how would i know that however	1	0.0067
5094				rule for	1.0	0.0067	some reckless words	1.0	0.0067	grain fed animals deer	1.0	0.0067	something what way do i	1.0	0.0067	would i know that however suppose	1	0.0067
5095				for lesser	1.0	0.0067	reckless words and	1.0	0.0067	fed animals deer eat	1.0	0.0067	if i say i know	1.0	0.0067	i know that however suppose i	1	0.0067
5096				lesser men	1.0	0.0067	words and i	1.0	0.0067	animals deer eat grass	1.0	0.0067	i say i know something	1.0	0.0067	know that however suppose i try	1	0.0067
5097				men zigao	1.0	0.0067	and i want	1.0	0.0067	deer eat grass centipedes	1.0	0.0067	say i know something i	1.0	0.0067	that however suppose i try saying	1	0.0067
5098				zigao duke	1.0	0.0067	i want you	1.0	0.0067	eat grass centipedes find	1.0	0.0067	i know something i don	1.0	0.0067	however suppose i try saying something	1	0.0067
5099				duke of	1.0	0.0067	want you to	1.0	0.0067	grass centipedes find snakes	1.0	0.0067	i don t really not	1.0	0.0067	suppose i try saying something what	1	0.0067
5100				she 8	1.0	0.0067	you to listen	1.0	0.0067	centipedes find snakes tasty	1.0	0.0067	don t really not know	1.0	0.0067	i try saying something what way	1	0.0067
5101				8 who	1.0	0.0067	listen to them	1.0	0.0067	find snakes tasty and	1.0	0.0067	t really not know it	1.0	0.0067	try saying something what way do	1	0.0067
5102				being sent	1.0	0.0067	to them recklessly	1.0	0.0067	snakes tasty and hawks	1.0	0.0067	really not know it or	1.0	0.0067	saying something what way do i	1	0.0067
5103				sent on	1.0	0.0067	them recklessly how	1.0	0.0067	tasty and hawks and	1.0	0.0067	not know it or what	1.0	0.0067	something what way do i have	1	0.0067
5104				a mission	1.0	0.0067	recklessly how will	1.0	0.0067	and hawks and falcons	1.0	0.0067	know it or what way	1.0	0.0067	that if i say i know	1	0.0067
5105				mission to	1.0	0.0067	be the sage	1.0	0.0067	hawks and falcons relish	1.0	0.0067	it or what way do	1.0	0.0067	if i say i know something	1	0.0067
5106				qi consulted	1.0	0.0067	the sage leans	1.0	0.0067	and falcons relish mice	1.0	0.0067	or what way do i	1.0	0.0067	i say i know something i	1	0.0067
5107				consulted confucius	1.0	0.0067	sage leans on	1.0	0.0067	falcons relish mice of	1.0	0.0067	if i say i don	1.0	0.0067	say i know something i don	1	0.0067
5108				confucius the	1.0	0.0067	leans on the	1.0	0.0067	relish mice of these	1.0	0.0067	i say i don t	1.0	0.0067	i know something i don t	1	0.0067
5109				king is	1.0	0.0067	on the sun	1.0	0.0067	mice of these four	1.0	0.0067	say i don t know	1.0	0.0067	something i don t really not	1	0.0067
5110				is sending	1.0	0.0067	and moon tucks	1.0	0.0067	which knows how food	1.0	0.0067	i don t know something	1.0	0.0067	i don t really not know	1	0.0067
5111				sending me	1.0	0.0067	moon tucks the	1.0	0.0067	knows how food ought	1.0	0.0067	don t know something i	1.0	0.0067	don t really not know it	1	0.0067
5112				very important	1.0	0.0067	tucks the universe	1.0	0.0067	how food ought to	1.0	0.0067	t know something i don	1.0	0.0067	t really not know it or	1	0.0067
5113				important mission	1.0	0.0067	the universe under	1.0	0.0067	food ought to taste	1.0	0.0067	i don t really in	1.0	0.0067	really not know it or what	1	0.0067
5114				mission qi	1.0	0.0067	universe under his	1.0	0.0067	ought to taste monkeys	1.0	0.0067	don t really in fact	1.0	0.0067	not know it or what way	1	0.0067
5115				qi will	1.0	0.0067	under his arm	1.0	0.0067	to taste monkeys pair	1.0	0.0067	t really in fact know	1.0	0.0067	know it or what way do	1	0.0067
5116				probably treat	1.0	0.0067	his arm merges	1.0	0.0067	taste monkeys pair with	1.0	0.0067	really in fact know it	1.0	0.0067	it or what way do i	1	0.0067
5117				treat me	1.0	0.0067	arm merges himself	1.0	0.0067	monkeys pair with monkeys	1.0	0.0067	in fact know it now	1.0	0.0067	or what way do i have	1	0.0067
5118				with great	1.0	0.0067	merges himself with	1.0	0.0067	pair with monkeys deer	1.0	0.0067	fact know it now let	1.0	0.0067	that if i say i don	1	0.0067
5119				great honor	1.0	0.0067	himself with things	1.0	0.0067	with monkeys deer go	1.0	0.0067	know it now let me	1.0	0.0067	if i say i don t	1	0.0067
5120				honor but	1.0	0.0067	with things leaves	1.0	0.0067	monkeys deer go out	1.0	0.0067	it now let me ask	1.0	0.0067	i say i don t know	1	0.0067
5121				no hurry	1.0	0.0067	things leaves the	1.0	0.0067	deer go out with	1.0	0.0067	now let me ask you	1.0	0.0067	say i don t know something	1	0.0067
5122				hurry to	1.0	0.0067	leaves the confusion	1.0	0.0067	go out with deer	1.0	0.0067	let me ask you some	1.0	0.0067	i don t know something i	1	0.0067
5123				anything more	1.0	0.0067	the confusion and	1.0	0.0067	out with deer and	1.0	0.0067	me ask you some questions	1.0	0.0067	don t know something i don	1	0.0067
5124				more even	1.0	0.0067	confusion and muddle	1.0	0.0067	with deer and fish	1.0	0.0067	ask you some questions if	1.0	0.0067	t know something i don t	1	0.0067
5125				even a	1.0	0.0067	and muddle as	1.0	0.0067	deer and fish play	1.0	0.0067	you some questions if a	1.0	0.0067	something i don t really in	1	0.0067
5126				a commoner	1.0	0.0067	muddle as it	1.0	0.0067	and fish play around	1.0	0.0067	some questions if a man	1.0	0.0067	i don t really in fact	1	0.0067
5127				commoner cannot	1.0	0.0067	is and looks	1.0	0.0067	fish play around with	1.0	0.0067	questions if a man sleeps	1.0	0.0067	don t really in fact know	1	0.0067
5128				be forced	1.0	0.0067	and looks on	1.0	0.0067	play around with fish	1.0	0.0067	if a man sleeps in	1.0	0.0067	t really in fact know it	1	0.0067
5129				forced to	1.0	0.0067	looks on slaves	1.0	0.0067	around with fish men	1.0	0.0067	a man sleeps in a	1.0	0.0067	really in fact know it now	1	0.0067
5130				to act	1.0	0.0067	on slaves as	1.0	0.0067	with fish men claim	1.0	0.0067	man sleeps in a damp	1.0	0.0067	in fact know it now let	1	0.0067
5131				act much	1.0	0.0067	slaves as exalted	1.0	0.0067	fish men claim that	1.0	0.0067	sleeps in a damp place	1.0	0.0067	fact know it now let me	1	0.0067
5132				less one	1.0	0.0067	as exalted ordinary	1.0	0.0067	men claim that maoqiang	1.0	0.0067	in a damp place his	1.0	0.0067	know it now let me ask	1	0.0067
5133				the feudal	1.0	0.0067	exalted ordinary men	1.0	0.0067	claim that maoqiang and	1.0	0.0067	a damp place his back	1.0	0.0067	it now let me ask you	1	0.0067
5134				feudal lords	1.0	0.0067	ordinary men strain	1.0	0.0067	that maoqiang and lady	1.0	0.0067	damp place his back aches	1.0	0.0067	now let me ask you some	1	0.0067
5135				lords i	1.0	0.0067	men strain and	1.0	0.0067	maoqiang and lady li	1.0	0.0067	place his back aches and	1.0	0.0067	let me ask you some questions	1	0.0067
5136				very worried	1.0	0.0067	strain and struggle	1.0	0.0067	and lady li were	1.0	0.0067	his back aches and he	1.0	0.0067	me ask you some questions if	1	0.0067
5137				worried about	1.0	0.0067	and struggle the	1.0	0.0067	lady li were beautiful	1.0	0.0067	back aches and he ends	1.0	0.0067	ask you some questions if a	1	0.0067
5138				once said	1.0	0.0067	struggle the sage	1.0	0.0067	li were beautiful but	1.0	0.0067	aches and he ends up	1.0	0.0067	you some questions if a man	1	0.0067
5139				all affairs	1.0	0.0067	sage is stupid	1.0	0.0067	were beautiful but if	1.0	0.0067	and he ends up half	1.0	0.0067	some questions if a man sleeps	1	0.0067
5140				affairs whether	1.0	0.0067	is stupid and	1.0	0.0067	beautiful but if fish	1.0	0.0067	he ends up half paralyzed	1.0	0.0067	questions if a man sleeps in	1	0.0067
5141				whether large	1.0	0.0067	stupid and blockish	1.0	0.0067	but if fish saw	1.0	0.0067	ends up half paralyzed but	1.0	0.0067	if a man sleeps in a	1	0.0067
5142				large or	1.0	0.0067	and blockish he	1.0	0.0067	if fish saw them	1.0	0.0067	up half paralyzed but is	1.0	0.0067	a man sleeps in a damp	1	0.0067
5143				small there	1.0	0.0067	blockish he takes	1.0	0.0067	fish saw them they	1.0	0.0067	half paralyzed but is this	1.0	0.0067	man sleeps in a damp place	1	0.0067
5144				few men	1.0	0.0067	he takes part	1.0	0.0067	them they would dive	1.0	0.0067	paralyzed but is this true	1.0	0.0067	sleeps in a damp place his	1	0.0067
5145				who reach	1.0	0.0067	takes part in	1.0	0.0067	they would dive to	1.0	0.0067	this true of a loach	1.0	0.0067	in a damp place his back	1	0.0067
5146				reach a	1.0	0.0067	part in ten	1.0	0.0067	would dive to the	1.0	0.0067	true of a loach if	1.0	0.0067	a damp place his back aches	1	0.0067
5147				a happy	1.0	0.0067	in ten thousand	1.0	0.0067	dive to the bottom	1.0	0.0067	of a loach if he	1.0	0.0067	damp place his back aches and	1	0.0067
5148				happy conclusion	1.0	0.0067	ten thousand ages	1.0	0.0067	to the bottom of	1.0	0.0067	a loach if he lives	1.0	0.0067	place his back aches and he	1	0.0067
5149				conclusion except	1.0	0.0067	thousand ages and	1.0	0.0067	the bottom of the	1.0	0.0067	loach if he lives in	1.0	0.0067	his back aches and he ends	1	0.0067
5150				except through	1.0	0.0067	ages and achieves	1.0	0.0067	bottom of the stream	1.0	0.0067	if he lives in a	1.0	0.0067	back aches and he ends up	1	0.0067
5151				men if	1.0	0.0067	and achieves simplicity	1.0	0.0067	of the stream if	1.0	0.0067	he lives in a tree	1.0	0.0067	aches and he ends up half	1	0.0067
5152				do succeed	1.0	0.0067	achieves simplicity in	1.0	0.0067	the stream if birds	1.0	0.0067	lives in a tree he	1.0	0.0067	and he ends up half paralyzed	1	0.0067
5153				yang 9	1.0	0.0067	simplicity in oneness	1.0	0.0067	stream if birds saw	1.0	0.0067	in a tree he is	1.0	0.0067	he ends up half paralyzed but	1	0.0067
5154				9 to	1.0	0.0067	in oneness for	1.0	0.0067	if birds saw them	1.0	0.0067	a tree he is terrified	1.0	0.0067	ends up half paralyzed but is	1	0.0067
5155				suffer no	1.0	0.0067	oneness for him	1.0	0.0067	birds saw them they	1.0	0.0067	tree he is terrified and	1.0	0.0067	up half paralyzed but is this	1	0.0067
5156				no harm	1.0	0.0067	things are what	1.0	0.0067	them they would fly	1.0	0.0067	he is terrified and shakes	1.0	0.0067	half paralyzed but is this true	1	0.0067
5157				harm whether	1.0	0.0067	are and thus	1.0	0.0067	they would fly away	1.0	0.0067	is terrified and shakes with	1.0	0.0067	paralyzed but is this true of	1	0.0067
5158				you succeed	1.0	0.0067	and thus they	1.0	0.0067	would fly away and	1.0	0.0067	terrified and shakes with fright	1.0	0.0067	is this true of a loach	1	0.0067
5159				succeed only	1.0	0.0067	thus they enfold	1.0	0.0067	fly away and if	1.0	0.0067	and shakes with fright but	1.0	0.0067	this true of a loach if	1	0.0067
5160				virtue can	1.0	0.0067	they enfold one	1.0	0.0067	away and if deer	1.0	0.0067	shakes with fright but is	1.0	0.0067	true of a loach if he	1	0.0067
5161				who eats	1.0	0.0067	enfold one another	1.0	0.0067	and if deer saw	1.0	0.0067	with fright but is this	1.0	0.0067	of a loach if he lives	1	0.0067
5162				eats plain	1.0	0.0067	one another how	1.0	0.0067	if deer saw them	1.0	0.0067	fright but is this true	1.0	0.0067	a loach if he lives in	1	0.0067
5163				plain food	1.0	0.0067	another how do	1.0	0.0067	deer saw them they	1.0	0.0067	this true of a monkey	1.0	0.0067	loach if he lives in a	1	0.0067
5164				food that	1.0	0.0067	know that loving	1.0	0.0067	them they would break	1.0	0.0067	true of a monkey of	1.0	0.0067	if he lives in a tree	1	0.0067
5165				simply cooked	1.0	0.0067	that loving life	1.0	0.0067	they would break into	1.0	0.0067	of a monkey of these	1.0	0.0067	he lives in a tree he	1	0.0067
5166				cooked so	1.0	0.0067	loving life is	1.0	0.0067	would break into a	1.0	0.0067	a monkey of these three	1.0	0.0067	lives in a tree he is	1	0.0067
5167				one ever	1.0	0.0067	life is not	1.0	0.0067	break into a run	1.0	0.0067	monkey of these three creatures	1.0	0.0067	in a tree he is terrified	1	0.0067
5168				ever complains	1.0	0.0067	not a delusion	1.0	0.0067	into a run of	1.0	0.0067	of these three creatures then	1.0	0.0067	a tree he is terrified and	1	0.0067
5169				complains of	1.0	0.0067	a delusion how	1.0	0.0067	a run of these	1.0	0.0067	these three creatures then which	1.0	0.0067	tree he is terrified and shakes	1	0.0067
5170				the heat	1.0	0.0067	delusion how do	1.0	0.0067	run of these four	1.0	0.0067	three creatures then which one	1.0	0.0067	he is terrified and shakes with	1	0.0067
5171				heat in	1.0	0.0067	know that in	1.0	0.0067	which knows how to	1.0	0.0067	creatures then which one knows	1.0	0.0067	is terrified and shakes with fright	1	0.0067
5172				my kitchens	1.0	0.0067	that in hating	1.0	0.0067	knows how to fix	1.0	0.0067	then which one knows the	1.0	0.0067	terrified and shakes with fright but	1	0.0067
5173				kitchens 10	1.0	0.0067	in hating death	1.0	0.0067	how to fix the	1.0	0.0067	which one knows the proper	1.0	0.0067	and shakes with fright but is	1	0.0067
5174				10 yet	1.0	0.0067	hating death i	1.0	0.0067	to fix the standard	1.0	0.0067	one knows the proper place	1.0	0.0067	shakes with fright but is this	1	0.0067
5175				yet this	1.0	0.0067	death i am	1.0	0.0067	fix the standard of	1.0	0.0067	knows the proper place to	1.0	0.0067	with fright but is this true	1	0.0067
5176				this morning	1.0	0.0067	am not like	1.0	0.0067	the standard of beauty	1.0	0.0067	the proper place to live	1.0	0.0067	fright but is this true of	1	0.0067
5177				morning i	1.0	0.0067	not like a	1.0	0.0067	standard of beauty for	1.0	0.0067	proper place to live men	1.0	0.0067	is this true of a monkey	1	0.0067
5178				i received	1.0	0.0067	like a man	1.0	0.0067	of beauty for the	1.0	0.0067	place to live men eat	1.0	0.0067	this true of a monkey of	1	0.0067
5179				received my	1.0	0.0067	man who having	1.0	0.0067	beauty for the world	1.0	0.0067	to live men eat the	1.0	0.0067	true of a monkey of these	1	0.0067
5180				my orders	1.0	0.0067	who having left	1.0	0.0067	for the world the	1.0	0.0067	live men eat the flesh	1.0	0.0067	of a monkey of these three	1	0.0067
5181				orders from	1.0	0.0067	having left home	1.0	0.0067	the world the way	1.0	0.0067	men eat the flesh of	1.0	0.0067	a monkey of these three creatures	1	0.0067
5182				king and	1.0	0.0067	left home in	1.0	0.0067	world the way i	1.0	0.0067	eat the flesh of grass	1.0	0.0067	monkey of these three creatures then	1	0.0067
5183				by evening	1.0	0.0067	home in his	1.0	0.0067	the way i see	1.0	0.0067	the flesh of grass fed	1.0	0.0067	of these three creatures then which	1	0.0067
5184				evening i	1.0	0.0067	in his youth	1.0	0.0067	way i see it	1.0	0.0067	flesh of grass fed and	1.0	0.0067	these three creatures then which one	1	0.0067
5185				am gulping	1.0	0.0067	his youth has	1.0	0.0067	i see it the	1.0	0.0067	of grass fed and grain	1.0	0.0067	three creatures then which one knows	1	0.0067
5186				gulping ice	1.0	0.0067	youth has forgotten	1.0	0.0067	see it the rules	1.0	0.0067	grass fed and grain fed	1.0	0.0067	creatures then which one knows the	1	0.0067
5187				ice water	1.0	0.0067	has forgotten the	1.0	0.0067	it the rules of	1.0	0.0067	fed and grain fed animals	1.0	0.0067	then which one knows the proper	1	0.0067
5188				water do	1.0	0.0067	forgotten the way	1.0	0.0067	the rules of benevolence	1.0	0.0067	and grain fed animals deer	1.0	0.0067	which one knows the proper place	1	0.0067
5189				have developed	1.0	0.0067	way back lady	1.0	0.0067	rules of benevolence and	1.0	0.0067	grain fed animals deer eat	1.0	0.0067	one knows the proper place to	1	0.0067
5190				developed some	1.0	0.0067	back lady li	1.0	0.0067	benevolence and righteousness and	1.0	0.0067	fed animals deer eat grass	1.0	0.0067	knows the proper place to live	1	0.0067
5191				of internal	1.0	0.0067	lady li was	1.0	0.0067	and righteousness and the	1.0	0.0067	animals deer eat grass centipedes	1.0	0.0067	the proper place to live men	1	0.0067
5192				internal fever	1.0	0.0067	li was the	1.0	0.0067	righteousness and the paths	1.0	0.0067	deer eat grass centipedes find	1.0	0.0067	proper place to live men eat	1	0.0067
5193				fever i	1.0	0.0067	was the daughter	1.0	0.0067	and the paths of	1.0	0.0067	eat grass centipedes find snakes	1.0	0.0067	place to live men eat the	1	0.0067
5194				even gone	1.0	0.0067	the daughter of	1.0	0.0067	the paths of right	1.0	0.0067	grass centipedes find snakes tasty	1.0	0.0067	to live men eat the flesh	1	0.0067
5195				gone to	1.0	0.0067	daughter of the	1.0	0.0067	paths of right and	1.0	0.0067	centipedes find snakes tasty and	1.0	0.0067	live men eat the flesh of	1	0.0067
5196				qi to	1.0	0.0067	of the border	1.0	0.0067	right and wrong all	1.0	0.0067	find snakes tasty and hawks	1.0	0.0067	men eat the flesh of grass	1	0.0067
5197				see what	1.0	0.0067	the border guard	1.0	0.0067	and wrong all are	1.0	0.0067	snakes tasty and hawks and	1.0	0.0067	eat the flesh of grass fed	1	0.0067
5198				the situation	1.0	0.0067	border guard of	1.0	0.0067	wrong all are hopelessly	1.0	0.0067	tasty and hawks and falcons	1.0	0.0067	the flesh of grass fed and	1	0.0067
5199				situation is	1.0	0.0067	guard of ai	1.0	0.0067	all are hopelessly snarled	1.0	0.0067	and hawks and falcons relish	1.0	0.0067	flesh of grass fed and grain	1	0.0067
5200				like and	1.0	0.0067	of ai 21	1.0	0.0067	are hopelessly snarled and	1.0	0.0067	hawks and falcons relish mice	1.0	0.0067	of grass fed and grain fed	1	0.0067
5201				and already	1.0	0.0067	ai 21 when	1.0	0.0067	hopelessly snarled and jumbled	1.0	0.0067	and falcons relish mice of	1.0	0.0067	grass fed and grain fed animals	1	0.0067
5202				already i	1.0	0.0067	21 when she	1.0	0.0067	snarled and jumbled how	1.0	0.0067	falcons relish mice of these	1.0	0.0067	fed and grain fed animals deer	1	0.0067
5203				am suffering	1.0	0.0067	she was first	1.0	0.0067	and jumbled how could	1.0	0.0067	relish mice of these four	1.0	0.0067	and grain fed animals deer eat	1	0.0067
5204				suffering from	1.0	0.0067	was first taken	1.0	0.0067	jumbled how could i	1.0	0.0067	mice of these four which	1.0	0.0067	grain fed animals deer eat grass	1	0.0067
5205				yang and	1.0	0.0067	first taken captive	1.0	0.0067	how could i know	1.0	0.0067	four which knows how food	1.0	0.0067	fed animals deer eat grass centipedes	1	0.0067
5206				succeed i	1.0	0.0067	taken captive and	1.0	0.0067	could i know anything	1.0	0.0067	which knows how food ought	1.0	0.0067	animals deer eat grass centipedes find	1	0.0067
5207				am bound	1.0	0.0067	captive and brought	1.0	0.0067	i know anything about	1.0	0.0067	knows how food ought to	1.0	0.0067	deer eat grass centipedes find snakes	1	0.0067
5208				both worries	1.0	0.0067	brought to the	1.0	0.0067	know anything about such	1.0	0.0067	how food ought to taste	1.0	0.0067	eat grass centipedes find snakes tasty	1	0.0067
5209				worries as	1.0	0.0067	state of jin	1.0	0.0067	anything about such dis	1.0	0.0067	food ought to taste monkeys	1.0	0.0067	grass centipedes find snakes tasty and	1	0.0067
5210				minister i	1.0	0.0067	of jin she	1.0	0.0067	about such dis criminations	1.0	0.0067	ought to taste monkeys pair	1.0	0.0067	centipedes find snakes tasty and hawks	1	0.0067
5211				not capable	1.0	0.0067	jin she wept	1.0	0.0067	such dis criminations nie	1.0	0.0067	to taste monkeys pair with	1.0	0.0067	find snakes tasty and hawks and	1	0.0067
5212				of carrying	1.0	0.0067	she wept until	1.0	0.0067	dis criminations nie que	1.0	0.0067	taste monkeys pair with monkeys	1.0	0.0067	snakes tasty and hawks and falcons	1	0.0067
